"county","tract","blockgroup","state","puma22","stab","CountyName","PUMA22name","pop20","afact"
"County code","Tract","Block group","State code","PUMA (2022)","State abbr.","County name","PUMA22 name","Total population (2020 Census)","blockgroup-to-puma22 allocation factor"
"06059","0889.05","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1251,1 
"06059","0890.01","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1260,1 
"06059","0890.01","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2181,1 
"06059","0890.01","3","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1435,1 
"06059","0890.01","4","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1851,1 
"06059","0890.03","1","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",1488,1 
"06059","0890.03","2","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",2334,1 
"06059","0890.04","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1734,1 
"06059","0890.04","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",3394,1 
"06059","0890.04","3","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2102,1 
"06059","0891.02","1","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",3336,1 
"06059","0891.02","2","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",1556,1 
"06059","0891.02","3","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",2120,1 
"06059","0891.04","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",994,1 
"06059","0891.04","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2975,1 
"06059","0891.04","3","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1274,1 
"06059","0891.05","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1488,1 
"06059","0891.05","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2610,1 
"06059","0891.05","3","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2081,1 
"06059","0891.06","1","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",2701,1 
"06059","0891.06","2","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",1271,1 
"06059","0891.07","1","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",3341,1 
"06059","0891.07","2","06","05913","CA","Orange CA","Orange County (Northwest)--Garden Grove City (East)",2331,1 
"06059","0992.02","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2687,1 
"06059","0992.02","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",3492,1 
"06059","0992.02","3","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2129,1 
"06059","0992.03","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2792,1 
"06059","0992.03","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",3040,1 
"06059","0992.04","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1149,1 
"06059","0992.04","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1069,1 
"06059","0992.04","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2211,1 
"06059","0992.12","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1443,1 
"06059","0992.12","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1130,1 
"06059","0992.12","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1252,1 
"06059","0992.12","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1198,1 
"06059","0992.14","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",869,1 
"06059","0992.14","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",917,1 
"06059","0992.14","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",958,1 
"06059","0992.14","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",972,1 
"06059","0992.15","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2580,1 
"06059","0992.15","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1823,1 
"06059","0992.15","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",978,1 
"06059","0992.16","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",800,1 
"06059","0992.16","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1497,1 
"06059","0992.16","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1172,1 
"06059","0992.16","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",803,1 
"06059","0992.17","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1162,1 
"06059","0992.17","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1303,1 
"06059","0992.20","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1666,1 
"06059","0992.20","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1775,1 
"06059","0992.20","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1368,1 
"06059","0992.20","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",900,1 
"06059","0992.22","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1570,1 
"06059","0992.22","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1278,1 
"06059","0992.22","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1261,1 
"06059","0992.22","4","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",993,1 
"06059","0992.23","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2458,1 
"06059","0992.23","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1439,1 
"06059","0992.23","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1533,1 
"06059","0992.24","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1946,1 
"06059","0992.24","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1650,1 
"06059","0992.25","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1745,1 
"06059","0992.25","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1755,1 
"06059","0992.26","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1961,1 
"06059","0992.26","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1901,1 
"06059","0992.27","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",901,1 
"06059","0992.27","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1716,1 
"06059","0992.27","3","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1645,1 
"06059","0992.27","4","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",2250,1 
"06059","0992.29","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1699,1 
"06059","0992.29","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",2209,1 
"06059","0992.29","3","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1106,1 
"06059","0992.29","4","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1731,1 
"06059","0992.30","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1864,1 
"06059","0992.30","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",2647,1 
"06059","0992.31","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1830,1 
"06059","0992.31","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",979,1 
"06059","0992.31","3","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1817,1 
"06059","0992.31","4","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",910,1 
"06059","0992.32","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1913,1 
"06059","0992.32","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1207,1 
"06059","0992.32","3","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1373,1 
"06059","0992.32","4","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1109,1 
"06059","0992.33","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1789,1 
"06059","0992.33","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1601,1 
"06059","0992.34","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1532,1 
"06059","0992.34","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",895,1 
"06059","0992.34","3","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1153,1 
"06059","0992.35","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1167,1 
"06059","0992.35","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",851,1 
"06059","0992.35","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2373,1 
"06059","0992.35","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",923,1 
"06059","0992.37","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1841,1 
"06059","0992.37","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1724,1 
"06059","0992.38","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1872,1 
"06059","0992.38","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2110,1 
"06059","0992.39","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",799,1 
"06059","0992.39","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1091,1 
"06059","0992.39","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",957,1 
"06059","0992.39","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",945,1 
"06059","0992.40","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",945,1 
"06059","0992.40","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1898,1 
"06059","0992.40","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",832,1 
"06059","0992.40","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1664,1 
"06059","0992.41","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2036,1 
"06059","0992.41","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2799,1 
"06059","0992.42","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1600,1 
"06059","0992.42","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1970,1 
"06059","0992.43","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2468,1 
"06059","0992.43","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1830,1 
"06059","0992.44","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2088,1 
"06059","0992.44","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1741,1 
"06059","0992.45","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1320,1 
"06059","0992.45","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1634,1 
"06059","0992.46","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1064,1 
"06059","0992.46","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1738,1 
"06059","0992.46","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",705,1 
"06059","0992.47","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1310,1 
"06059","0992.47","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1832,1 
"06059","0992.48","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2183,1 
"06059","0992.48","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2965,1 
"06059","0992.49","1","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",2121,1 
"06059","0992.49","2","06","05916","CA","Orange CA","Orange County (Central)--Santa Ana City (West)",1818,1 
"06059","0992.50","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1691,1 
"06059","0992.50","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1227,1 
"06059","0992.51","1","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",2056,1 
"06059","0992.51","2","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",2230,1 
"06059","0992.51","3","06","05918","CA","Orange CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1485,1 
"06059","0993.05","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1520,1 
"06059","0993.05","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1981,1 
"06059","0993.05","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",992,1 
"06059","0993.05","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1076,1 
"06059","0993.05","5","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1139,1 
"06059","0993.05","6","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",711,1 
"06059","0993.06","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1563,1 
"06059","0993.06","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1193,1 
"06059","0993.06","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1060,1 
"06059","0993.06","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1262,1 
"06059","0993.06","5","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",982,1 
"06059","0993.07","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1531,1 
"06059","0993.07","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1210,1 
"06059","0993.08","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1861,1 
"06059","0993.08","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1901,1 
"06059","0993.08","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1905,1 
"06059","0993.09","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1178,1 
"06059","0993.09","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1821,1 
"06059","0993.09","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",792,1 
"06059","0993.09","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1190,1 
"06059","0993.10","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1604,1 
"06059","0993.10","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1741,1 
"06059","0993.10","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",941,1 
"06059","0993.11","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1150,1 
"06059","0993.11","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1526,1 
"06059","0993.11","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",820,1 
"06059","0994.02","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2452,1 
"06059","0994.02","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2102,1 
"06059","0994.02","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",885,1 
"06059","0994.02","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2224,1 
"06059","0994.04","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2326,1 
"06059","0994.04","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2123,1 
"06059","0994.05","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1182,1 
"06059","0994.05","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1308,1 
"06059","0994.05","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2065,1 
"06059","0994.06","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1662,1 
"06059","0994.06","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2888,1 
"06059","0994.07","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",606,1 
"06059","0994.07","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1772,1 
"06059","0994.08","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1047,1 
"06059","0994.08","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2512,1 
"06059","0994.08","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",795,1 
"06059","0994.10","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1107,1 
"06059","0994.10","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1700,1 
"06059","0994.10","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2297,1 
"06059","0994.11","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",826,1 
"06059","0994.11","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2085,1 
"06059","0994.11","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1486,1 
"06059","0994.11","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1172,1 
"06059","0994.12","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1984,1 
"06059","0994.12","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1125,1 
"06059","0994.12","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1580,1 
"06059","0994.15","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1003,1 
"06059","0994.15","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1020,1 
"06059","0994.15","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1344,1 
"06059","0994.15","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1194,1 
"06059","0994.15","5","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",607,1 
"06059","0994.16","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1600,1 
"06059","0994.16","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",990,1 
"06059","0994.16","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2293,1 
"06059","0994.17","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1691,1 
"06059","0994.17","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2137,1 
"06059","0994.17","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1124,1 
"06059","0994.18","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1902,1 
"06059","0994.18","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",866,1 
"06059","0994.18","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1913,1 
"06059","0994.19","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",868,1 
"06059","0994.19","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2090,1 
"06059","0994.19","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1002,1 
"06059","0995.02","1","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",647,1 
"06059","0995.04","1","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",2696,1 
"06059","0995.06","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1167,1 
"06059","0995.08","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1450,1 
"06059","0995.08","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",916,1 
"06059","0995.08","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1334,1 
"06059","0995.08","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1140,1 
"06059","0995.09","1","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",887,1 
"06059","0995.09","2","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1003,1 
"06059","0995.09","3","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",738,1 
"06059","0995.09","4","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",509,1 
"06059","0995.09","5","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",695,1 
"06059","0995.10","1","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1806,1 
"06059","0995.10","2","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1242,1 
"06059","0995.10","3","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1311,1 
"06059","0995.11","1","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",818,1 
"06059","0995.11","2","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",792,1 
"06059","0995.11","3","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",793,1 
"06059","0995.11","4","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",819,1 
"06059","0995.12","1","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1344,1 
"06059","0995.12","2","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1112,1 
"06059","0995.12","3","06","05908","CA","Orange CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",635,1 
"06059","0995.13","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1395,1 
"06059","0995.13","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",611,1 
"06059","0995.14","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",881,1 
"06059","0995.14","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1836,1 
"06059","0995.14","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1270,1 
"06059","0995.14","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",537,1 
"06059","0995.14","5","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",838,1 
"06059","0996.01","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1681,1 
"06059","0996.01","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2621,1 
"06059","0996.01","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1215,1 
"06059","0996.01","4","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1137,1 
"06059","0996.02","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2026,1 
"06059","0996.02","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1504,1 
"06059","0996.03","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",2916,1 
"06059","0996.03","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",879,1 
"06059","0996.03","3","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1403,1 
"06059","0996.03","4","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1235,1 
"06059","0996.04","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1773,1 
"06059","0996.04","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1824,1 
"06059","0996.05","1","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",1969,1 
"06059","0996.05","2","06","05914","CA","Orange CA","Orange County (Northwest)--Huntington Beach City",3122,1 
"06059","0997.01","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",3063,1 
"06059","0997.01","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1640,1 
"06059","0997.01","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1567,1 
"06059","0997.02","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2571,1 
"06059","0997.02","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2510,1 
"06059","0997.02","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",3159,1 
"06059","0997.03","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1793,1 
"06059","0997.03","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2437,1 
"06059","0997.03","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1654,1 
"06059","0998.01","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1508,1 
"06059","0998.01","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2656,1 
"06059","0998.01","3","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1958,1 
"06059","0998.02","1","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1789,1 
"06059","0998.02","2","06","05912","CA","Orange CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",3436,1 
